i: 5950 t: 1.35 dt: 0.000227273 #Cells: 30109 Wall clock time (s): 2346.67 CPU time (s): 2352.93 
i: 5994 t: 1.36 dt: 0.000227273 #Cells: 30304 Wall clock time (s): 2379.23 CPU time (s): 2377.26 
i: 6038 t: 1.37 dt: 0.000227273 #Cells: 30604 Wall clock time (s): 2406.24 CPU time (s): 2404.27 
i: 6082 t: 1.38 dt: 0.000227273 #Cells: 30649 Wall clock time (s): 2431.39 CPU time (s): 2429.41 
i: 6126 t: 1.39 dt: 0.000227273 #Cells: 30727 Wall clock time (s): 2458.27 CPU time (s): 2456.3 
i: 6170 t: 1.4 dt: 0.000227273 #Cells: 30979 Wall clock time (s): 2484.81 CPU time (s): 2491.66 
i: 6214 t: 1.41 dt: 0.000227273 #Cells: 31255 Wall clock time (s): 2518.44 CPU time (s): 2516.37 
i: 6258 t: 1.42 dt: 0.000227273 #Cells: 31606 Wall clock time (s): 2542.94 CPU time (s): 2540.86 
i: 6302 t: 1.43 dt: 0.000227273 #Cells: 31753 Wall clock time (s): 2566.06 CPU time (s): 2563.99 
i: 6346 t: 1.44 dt: 0.000227273 #Cells: 31858 Wall clock time (s): 2590.83 CPU time (s): 2588.76 
i: 6390 t: 1.45 dt: 0.000227273 #Cells: 32095 Wall clock time (s): 2613.8 CPU time (s): 2619.69 
i: 6434 t: 1.46 dt: 0.000227273 #Cells: 32041 Wall clock time (s): 2645.27 CPU time (s): 2643.11 
i: 6478 t: 1.47 dt: 0.000227273 #Cells: 32134 Wall clock time (s): 2666.97 CPU time (s): 2664.81 
i: 6522 t: 1.48 dt: 0.000227273 #Cells: 32419 Wall clock time (s): 2689.71 CPU time (s): 2687.55 
i: 6566 t: 1.49 dt: 0.000227273 #Cells: 32392 Wall clock time (s): 2712.4 CPU time (s): 2710.25 
i: 6610 t: 1.5 dt: 0.000227273 #Cells: 32491 Wall clock time (s): 2735.11 CPU time (s): 2741.36 
i: 6654 t: 1.51 dt: 0.000227273 #Cells: 32761 Wall clock time (s): 2766.96 CPU time (s): 2764.72 
i: 6698 t: 1.52 dt: 0.000227273 #Cells: 32761 Wall clock time (s): 2786.15 CPU time (s): 2783.91 
i: 6742 t: 1.53 dt: 0.000227273 #Cells: 32734 Wall clock time (s): 2810.67 CPU time (s): 2808.43 
i: 6786 t: 1.54 dt: 0.000227273 #Cells: 32803 Wall clock time (s): 2835.74 CPU time (s): 2833.5 
i: 6830 t: 1.55 dt: 0.000227273 #Cells: 32788 Wall clock time (s): 2858.36 CPU time (s): 2864.08 
i: 6874 t: 1.56 dt: 0.000227273 #Cells: 32860 Wall clock time (s): 2887.97 CPU time (s): 2885.66 
i: 6918 t: 1.57 dt: 0.000227273 #Cells: 32938 Wall clock time (s): 2909.3 CPU time (s): 2907 
i: 6962 t: 1.58 dt: 0.000227273 #Cells: 33013 Wall clock time (s): 2930.79 CPU time (s): 2928.48 
i: 7006 t: 1.59 dt: 0.000227273 #Cells: 33112 Wall clock time (s): 2953.37 CPU time (s): 2951.06 
i: 7050 t: 1.6 dt: 0.000227273 #Cells: 33004 Wall clock time (s): 2975.78 CPU time (s): 2981.96 
i: 7094 t: 1.61 dt: 0.000227273 #Cells: 33025 Wall clock time (s): 3006.49 CPU time (s): 3004.1 
i: 7138 t: 1.62 dt: 0.000227273 #Cells: 33112 Wall clock time (s): 3029.73 CPU time (s): 3027.34 
i: 7182 t: 1.63 dt: 0.000227273 #Cells: 33139 Wall clock time (s): 3053.51 CPU time (s): 3051.13 
i: 7226 t: 1.64 dt: 0.000227273 #Cells: 33136 Wall clock time (s): 3076.32 CPU time (s): 3073.93 
i: 7270 t: 1.65 dt: 0.000227273 #Cells: 33136 Wall clock time (s): 3099.53 CPU time (s): 3105.14 
i: 7314 t: 1.66 dt: 0.000227273 #Cells: 33394 Wall clock time (s): 3130.68 CPU time (s): 3128.22 
i: 7358 t: 1.67 dt: 0.000227273 #Cells: 33523 Wall clock time (s): 3154.69 CPU time (s): 3152.23 
i: 7402 t: 1.68 dt: 0.000227273 #Cells: 33574 Wall clock time (s): 3178.04 CPU time (s): 3175.58 
i: 7446 t: 1.69 dt: 0.000227273 #Cells: 33835 Wall clock time (s): 3201.75 CPU time (s): 3199.29 
i: 7490 t: 1.7 dt: 0.000227273 #Cells: 34006 Wall clock time (s): 3221.85 CPU time (s): 3227.88 
i: 7534 t: 1.71 dt: 0.000227273 #Cells: 34162 Wall clock time (s): 3255.2 CPU time (s): 3252.65 
i: 7578 t: 1.72 dt: 0.000227273 #Cells: 34231 Wall clock time (s): 3278.8 CPU time (s): 3276.25 
i: 7622 t: 1.73 dt: 0.000227273 #Cells: 34351 Wall clock time (s): 3302.47 CPU time (s): 3299.93 
i: 7666 t: 1.74 dt: 0.000227273 #Cells: 34486 Wall clock time (s): 3326.63 CPU time (s): 3324.08 
i: 7710 t: 1.75 dt: 0.000227273 #Cells: 34534 Wall clock time (s): 3351.57 CPU time (s): 3357.04 
i: 7754 t: 1.76 dt: 0.000227273 #Cells: 34507 Wall clock time (s): 3383.07 CPU time (s): 3380.44 
i: 7798 t: 1.77 dt: 0.000227273 #Cells: 34501 Wall clock time (s): 3408.38 CPU time (s): 3405.75 
i: 7842 t: 1.78 dt: 0.000227273 #Cells: 34549 Wall clock time (s): 3433.43 CPU time (s): 3430.81 
i: 7886 t: 1.79 dt: 0.000227273 #Cells: 34699 Wall clock time (s): 3459.3 CPU time (s): 3456.67 
i: 7930 t: 1.8 dt: 0.000227273 #Cells: 34852 Wall clock time (s): 3484.43 CPU time (s): 3490.31 
i: 7974 t: 1.81 dt: 0.000227273 #Cells: 35029 Wall clock time (s): 3518.65 CPU time (s): 3515.95 
i: 8018 t: 1.82 dt: 0.000227273 #Cells: 35113 Wall clock time (s): 3543.45 CPU time (s): 3540.75 
i: 8062 t: 1.83 dt: 0.000227273 #Cells: 35203 Wall clock time (s): 3568.68 CPU time (s): 3565.98 
i: 8106 t: 1.84 dt: 0.000227273 #Cells: 35338 Wall clock time (s): 3594.45 CPU time (s): 3591.75 
i: 8150 t: 1.85 dt: 0.000227273 #Cells: 35482 Wall clock time (s): 3619.88 CPU time (s): 3625.03 
i: 8194 t: 1.86 dt: 0.000227273 #Cells: 35638 Wall clock time (s): 3652.45 CPU time (s): 3649.68 
i: 8238 t: 1.87 dt: 0.000227273 #Cells: 35719 Wall clock time (s): 3679.2 CPU time (s): 3676.43 
i: 8282 t: 1.88 dt: 0.000227273 #Cells: 35815 Wall clock time (s): 3706.85 CPU time (s): 3704.07 
i: 8326 t: 1.89 dt: 0.000227273 #Cells: 35842 Wall clock time (s): 3735.89 CPU time (s): 3733.12 
i: 8370 t: 1.9 dt: 0.000227273 #Cells: 35947 Wall clock time (s): 3763.75 CPU time (s): 3769.53 
i: 8414 t: 1.91 dt: 0.000227273 #Cells: 35989 Wall clock time (s): 3800.14 CPU time (s): 3797.29 
i: 8458 t: 1.92 dt: 0.000227273 #Cells: 36031 Wall clock time (s): 3828 CPU time (s): 3825.15 
i: 8502 t: 1.93 dt: 0.000227273 #Cells: 36121 Wall clock time (s): 3855.59 CPU time (s): 3852.73 
i: 8546 t: 1.94 dt: 0.000227273 #Cells: 36169 Wall clock time (s): 3884.62 CPU time (s): 3881.77 
i: 8590 t: 1.95 dt: 0.000227273 #Cells: 36304 Wall clock time (s): 3913.8 CPU time (s): 3919.04 
